inspection_id,production_date,inspection_date,product_code,shift,operator_id,inspector_id,factory_location,defect_count,quality_score,defect_type,defect_severity,pred_defect_prob,predicted_high_risk,has_defect_actual
INSP-20035,2024-06-12,2024-06-12 15:34:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,75.8,foreign_object,2.0,0.0811432844455448,0,1
INSP-20035,2024-06-12,2024-06-12 15:34:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,75.8,foreign_object,2.0,0.1624343119673992,0,1
INSP-20035,2024-06-12,2024-06-12 15:34:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,75.8,foreign_object,2.0,0.1624343119673992,0,1
INSP-20036,2024-06-12,2024-06-13 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,59.5,mislabel,3.0,0.012294252350922,0,1
INSP-20036,2024-06-12,2024-06-13 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,59.5,mislabel,3.0,0.012294252350922,0,1
INSP-20036,2024-06-12,2024-06-13 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,59.5,mislabel,3.0,0.1125030638268118,0,1
INSP-20036,2024-06-12,2024-06-13 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,59.5,mislabel,3.0,0.1125030638268118,0,1
INSP-20037,2024-06-12,2024-06-12 09:28:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1084975208707946,0,0
INSP-20037,2024-06-12,2024-06-12 09:28:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1084975208707946,0,0
INSP-20037,2024-06-12,2024-06-12 09:28:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1563388273000571,0,0
INSP-20037,2024-06-12,2024-06-12 09:28:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1563388273000571,0,0
INSP-20038,2024-06-13,2024-06-13 16:53:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,81.6,scratch,1.0,0.2588441774653375,0,1
INSP-20038,2024-06-13,2024-06-13 16:53:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,81.6,scratch,1.0,0.2588441774653375,0,1
INSP-20038,2024-06-13,2024-06-13 16:53:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,81.6,scratch,1.0,0.105841390221938,0,1
INSP-20038,2024-06-13,2024-06-13 16:53:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,81.6,scratch,1.0,0.105841390221938,0,1
INSP-20039,2024-06-13,2024-06-14 02:28:00,PRD-03,night,OP-5691,INS-1003,Factory-Z3,6,68.2,misalignment,3.0,0.0183922295842734,0,1
INSP-20039,2024-06-13,2024-06-14 02:28:00,PRD-03,night,OP-5691,INS-1003,Factory-Z3,6,68.2,misalignment,3.0,0.0183922295842734,0,1
INSP-20039,2024-06-13,2024-06-14 02:28:00,PRD-03,night,OP-5691,INS-1003,Factory-Z3,6,68.2,misalignment,3.0,0.2249449587291963,0,1
INSP-20039,2024-06-13,2024-06-14 02:28:00,PRD-03,night,OP-5691,INS-1003,Factory-Z3,6,68.2,misalignment,3.0,0.2249449587291963,0,1
INSP-20040,2024-06-13,2024-06-13 11:10:00,PRD-04,morning,OP-2517,INS-1004,Factory-Y7,0,95.9,0,0.0,0.0991170717726689,0,0
INSP-20040,2024-06-13,2024-06-13 11:10:00,PRD-04,morning,OP-2517,INS-1004,Factory-Y7,0,95.9,0,0.0,0.0991170717726689,0,0
INSP-20040,2024-06-13,2024-06-13 11:10:00,PRD-04,morning,OP-2517,INS-1004,Factory-Y7,0,95.9,0,0.0,0.2702195340287749,0,0
INSP-20040,2024-06-13,2024-06-13 11:10:00,PRD-04,morning,OP-2517,INS-1004,Factory-Y7,0,95.9,0,0.0,0.2702195340287749,0,0
INSP-20041,2024-06-14,2024-06-14 15:46:00,PRD-01,afternoon,OP-0033,INS-1005,Factory-A2,2,73.6,discoloration,2.0,0.2522361606392142,0,1
INSP-20041,2024-06-14,2024-06-14 15:46:00,PRD-01,afternoon,OP-0033,INS-1005,Factory-A2,2,73.6,discoloration,2.0,0.2522361606392142,0,1
INSP-20041,2024-06-14,2024-06-14 15:46:00,PRD-01,afternoon,OP-0033,INS-1005,Factory-A2,2,73.6,discoloration,2.0,0.2064435699267636,0,1
INSP-20041,2024-06-14,2024-06-14 15:46:00,PRD-01,afternoon,OP-0033,INS-1005,Factory-A2,2,73.6,discoloration,2.0,0.2064435699267636,0,1
INSP-20042,2024-06-14,2024-06-15 01:33:00,PRD-02,night,OP-2517,INS-1006,Factory-X0,8,49.2,contamination,4.0,0.041099226906437,0,1
INSP-20042,2024-06-14,2024-06-15 01:33:00,PRD-02,night,OP-2517,INS-1006,Factory-X0,8,49.2,contamination,4.0,0.041099226906437,0,1
INSP-20042,2024-06-14,2024-06-15 01:33:00,PRD-02,night,OP-2517,INS-1006,Factory-X0,8,49.2,contamination,4.0,0.0556023374304019,0,1
INSP-20042,2024-06-14,2024-06-15 01:33:00,PRD-02,night,OP-2517,INS-1006,Factory-X0,8,49.2,contamination,4.0,0.0556023374304019,0,1
INSP-20043,2024-06-14,2024-06-14 11:52:00,PRD-03,morning,OP-4178,INS-1007,Factory-G9,0,98.9,0,0.0,0.0646138835396601,0,0
INSP-20043,2024-06-14,2024-06-14 11:52:00,PRD-03,morning,OP-4178,INS-1007,Factory-G9,0,98.9,0,0.0,0.0646138835396601,0,0
INSP-20043,2024-06-14,2024-06-14 11:52:00,PRD-03,morning,OP-4178,INS-1007,Factory-G9,0,98.9,0,0.0,0.1285720391386651,0,0
INSP-20043,2024-06-14,2024-06-14 11:52:00,PRD-03,morning,OP-4178,INS-1007,Factory-G9,0,98.9,0,0.0,0.1285720391386651,0,0
INSP-20044,2024-06-15,2024-06-15 14:21:00,PRD-04,afternoon,OP-0033,INS-1002,Factory-A2,1,80.6,scratch,1.0,0.1654846372391703,0,1
INSP-20044,2024-06-15,2024-06-15 14:21:00,PRD-04,afternoon,OP-0033,INS-1002,Factory-A2,1,80.6,scratch,1.0,0.1654846372391703,0,1
INSP-20044,2024-06-15,2024-06-15 14:21:00,PRD-04,afternoon,OP-0033,INS-1002,Factory-A2,1,80.6,scratch,1.0,0.3012609766326309,0,1
INSP-20044,2024-06-15,2024-06-15 14:21:00,PRD-04,afternoon,OP-0033,INS-1002,Factory-A2,1,80.6,scratch,1.0,0.3012609766326309,0,1
INSP-20045,2024-06-15,2024-06-16 00:19:00,PRD-01,night,OP-5691,INS-1003,Factory-Z3,18,10.3,major_crack,4.0,0.031091391565366,0,1
INSP-20045,2024-06-15,2024-06-16 00:19:00,PRD-01,night,OP-5691,INS-1003,Factory-Z3,18,10.3,major_crack,4.0,0.031091391565366,0,1
INSP-20045,2024-06-15,2024-06-16 00:19:00,PRD-01,night,OP-5691,INS-1003,Factory-Z3,18,10.3,major_crack,4.0,0.0932657474798857,0,1
INSP-20045,2024-06-15,2024-06-16 00:19:00,PRD-01,night,OP-5691,INS-1003,Factory-Z3,18,10.3,major_crack,4.0,0.0932657474798857,0,1
INSP-20046,2024-06-15,2024-06-15 09:58:00,PRD-02,morning,OP-0001,INS-1004,Factory-E1,0,96.6,0,0.0,0.173631040900724,0,0
INSP-20046,2024-06-15,2024-06-15 09:58:00,PRD-02,morning,OP-0001,INS-1004,Factory-E1,0,96.6,0,0.0,0.173631040900724,0,0
INSP-20046,2024-06-15,2024-06-15 09:58:00,PRD-02,morning,OP-0001,INS-1004,Factory-E1,0,96.6,0,0.0,0.225917284136308,0,0
INSP-20046,2024-06-15,2024-06-15 09:58:00,PRD-02,morning,OP-0001,INS-1004,Factory-E1,0,96.6,0,0.0,0.225917284136308,0,0
INSP-20047,2024-06-16,2024-06-16 16:02:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,77.7,foreign_object,2.0,0.0785215933395334,0,1
INSP-20047,2024-06-16,2024-06-16 16:02:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,77.7,foreign_object,2.0,0.0785215933395334,0,1
INSP-20047,2024-06-16,2024-06-16 16:02:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,77.7,foreign_object,2.0,0.1296973027180199,0,1
INSP-20047,2024-06-16,2024-06-16 16:02:00,PRD-03,afternoon,OP-7777,INS-1005,Factory-A2,2,77.7,foreign_object,2.0,0.1296973027180199,0,1
INSP-20048,2024-06-16,2024-06-17 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,52.7,mislabel,3.0,0.021125369985848,0,1
INSP-20048,2024-06-16,2024-06-17 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,52.7,mislabel,3.0,0.021125369985848,0,1
INSP-20048,2024-06-16,2024-06-17 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,52.7,mislabel,3.0,0.2392723419495041,0,1
INSP-20048,2024-06-16,2024-06-17 02:18:00,PRD-04,night,OP-2517,INS-1006,Factory-G9,7,52.7,mislabel,3.0,0.2392723419495041,0,1
INSP-20049,2024-06-16,2024-06-16 08:26:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1057088225545428,0,0
INSP-20049,2024-06-16,2024-06-16 08:26:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1057088225545428,0,0
INSP-20049,2024-06-16,2024-06-16 08:26:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1659552681246233,0,0
INSP-20049,2024-06-16,2024-06-16 08:26:00,PRD-01,morning,OP-4178,INS-1007,Factory-E1,0,100.0,0,0.0,0.1659552681246233,0,0
INSP-20050,2024-06-17,2024-06-17 16:41:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,79.8,scratch,1.0,0.2284523019354011,0,1
INSP-20050,2024-06-17,2024-06-17 16:41:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,79.8,scratch,1.0,0.2284523019354011,0,1
INSP-20050,2024-06-17,2024-06-17 16:41:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,79.8,scratch,1.0,0.1811048997595544,0,1
INSP-20050,2024-06-17,2024-06-17 16:41:00,PRD-02,afternoon,OP-0033,INS-1002,Factory-A2,1,79.8,scratch,1.0,0.1811048997595544,0,1
INSP-20001,2024-06-07,2024-06-07 08:43:11,PRD-01,morning,OP-5691,INS-7741,Factory-E1,0,99.98,0,0.0,0.1911482810386636,0,0
INSP-20001,2024-06-07,2024-06-07 08:43:11,PRD-01,morning,OP-5691,INS-7741,Factory-E1,0,99.98,0,0.0,0.1911482810386636,0,0
INSP-20001,2024-06-07,2024-06-07 08:43:11,PRD-01,morning,OP-5691,INS-7741,Factory-E1,0,99.98,0,0.0,0.078138517217915,0,0
INSP-20001,2024-06-07,2024-06-07 08:43:11,PRD-01,morning,OP-5691,INS-7741,Factory-E1,0,99.98,0,0.0,0.078138517217915,0,0
INSP-20002,2024-06-06,2024-06-06 15:02:46,PRD-02,afternoon,OP-2186,INS-1223,Factory-A2,0,100.0,0,0.0,0.1724276946533945,0,0
INSP-20002,2024-06-06,2024-06-06 15:02:46,PRD-02,afternoon,OP-2186,INS-1223,Factory-A2,0,100.0,0,0.0,0.1724276946533945,0,0
INSP-20002,2024-06-06,2024-06-06 15:02:46,PRD-02,afternoon,OP-2186,INS-1223,Factory-A2,0,100.0,0,0.0,0.1870135524662846,0,0
INSP-20002,2024-06-06,2024-06-06 15:02:46,PRD-02,afternoon,OP-2186,INS-1223,Factory-A2,0,100.0,0,0.0,0.1870135524662846,0,0
INSP-20003,2024-06-07,2024-06-08 00:37:05,PRD-03,night,OP-0033,INS-9876,Factory-Z3,0,98.5,0,0.0,0.0195078045619776,0,0
INSP-20003,2024-06-07,2024-06-08 00:37:05,PRD-03,night,OP-0033,INS-9876,Factory-Z3,0,98.5,0,0.0,0.0195078045619776,0,0
INSP-20003,2024-06-07,2024-06-08 00:37:05,PRD-03,night,OP-0033,INS-9876,Factory-Z3,0,98.5,0,0.0,0.0483146635265876,0,0
INSP-20003,2024-06-07,2024-06-08 00:37:05,PRD-03,night,OP-0033,INS-9876,Factory-Z3,0,98.5,0,0.0,0.0483146635265876,0,0
INSP-20004,2024-06-05,2024-06-05 15:22:21,PRD-04,afternoon,OP-7777,INS-7741,Factory-Y7,0,99.82,0,0.0,0.1285869937229753,0,0
INSP-20004,2024-06-05,2024-06-05 15:22:21,PRD-04,afternoon,OP-7777,INS-7741,Factory-Y7,0,99.82,0,0.0,0.1285869937229753,0,0
INSP-20004,2024-06-05,2024-06-05 15:22:21,PRD-04,afternoon,OP-7777,INS-7741,Factory-Y7,0,99.82,0,0.0,0.117068822257539,0,0
INSP-20004,2024-06-05,2024-06-05 15:22:21,PRD-04,afternoon,OP-7777,INS-7741,Factory-Y7,0,99.82,0,0.0,0.117068822257539,0,0
INSP-20005,2024-06-06,2024-06-06 10:54:16,PRD-01,morning,OP-0112,INS-8921,Factory-X0,0,98.75,0,0.0,0.3233932967972135,0,0
INSP-20005,2024-06-06,2024-06-06 10:54:16,PRD-01,morning,OP-0112,INS-8921,Factory-X0,0,98.75,0,0.0,0.3233932967972135,0,0
INSP-20005,2024-06-06,2024-06-06 10:54:16,PRD-01,morning,OP-0112,INS-8921,Factory-X0,0,98.75,0,0.0,0.2467238241574613,0,0
INSP-20005,2024-06-06,2024-06-06 10:54:16,PRD-01,morning,OP-0112,INS-8921,Factory-X0,0,98.75,0,0.0,0.2467238241574613,0,0
INSP-20006,2024-06-06,2024-06-07 01:13:38,PRD-02,night,OP-2517,INS-2048,Factory-G9,0,99.5,0,0.0,0.0433486132115562,0,0
INSP-20006,2024-06-06,2024-06-07 01:13:38,PRD-02,night,OP-2517,INS-2048,Factory-G9,0,99.5,0,0.0,0.0433486132115562,0,0
INSP-20006,2024-06-06,2024-06-07 01:13:38,PRD-02,night,OP-2517,INS-2048,Factory-G9,0,99.5,0,0.0,0.0384400579090191,0,0
INSP-20006,2024-06-06,2024-06-07 01:13:38,PRD-02,night,OP-2517,INS-2048,Factory-G9,0,99.5,0,0.0,0.0384400579090191,0,0
INSP-20007,2024-06-07,2024-06-07 09:22:41,PRD-03,morning,OP-1674,INS-5467,Factory-E1,0,100.0,0,0.0,0.0799530849378673,0,0
INSP-20007,2024-06-07,2024-06-07 09:22:41,PRD-03,morning,OP-1674,INS-5467,Factory-E1,0,100.0,0,0.0,0.0799530849378673,0,0
INSP-20007,2024-06-07,2024-06-07 09:22:41,PRD-03,morning,OP-1674,INS-5467,Factory-E1,0,100.0,0,0.0,0.0984044229683084,0,0
INSP-20007,2024-06-07,2024-06-07 09:22:41,PRD-03,morning,OP-1674,INS-5467,Factory-E1,0,100.0,0,0.0,0.0984044229683084,0,0
INSP-20008,2024-06-05,2024-06-05 16:13:19,PRD-04,afternoon,OP-0033,INS-1223,Factory-A2,0,97.4,0,0.0,0.1721896053545936,0,0
INSP-20008,2024-06-05,2024-06-05 16:13:19,PRD-04,afternoon,OP-0033,INS-1223,Factory-A2,0,97.4,0,0.0,0.1721896053545936,0,0
INSP-20008,2024-06-05,2024-06-05 16:13:19,PRD-04,afternoon,OP-0033,INS-1223,Factory-A2,0,97.4,0,0.0,0.179037699720662,0,0
INSP-20008,2024-06-05,2024-06-05 16:13:19,PRD-04,afternoon,OP-0033,INS-1223,Factory-A2,0,97.4,0,0.0,0.179037699720662,0,0
INSP-20009,2024-06-04,2024-06-05 00:21:56,PRD-01,night,OP-2517,INS-7741,Factory-Z3,0,100.0,0,0.0,0.0300716831753592,0,0
INSP-20009,2024-06-04,2024-06-05 00:21:56,PRD-01,night,OP-2517,INS-7741,Factory-Z3,0,100.0,0,0.0,0.0300716831753592,0,0
INSP-20009,2024-06-04,2024-06-05 00:21:56,PRD-01,night,OP-2517,INS-7741,Factory-Z3,0,100.0,0,0.0,0.0430352143421584,0,0
INSP-20009,2024-06-04,2024-06-05 00:21:56,PRD-01,night,OP-2517,INS-7741,Factory-Z3,0,100.0,0,0.0,0.0430352143421584,0,0
INSP-20010,2024-06-07,2024-06-07 08:58:13,PRD-02,morning,OP-5691,INS-2048,Factory-Y7,0,99.23,0,0.0,0.130524666409531,0,0
INSP-20010,2024-06-07,2024-06-07 08:58:13,PRD-02,morning,OP-5691,INS-2048,Factory-Y7,0,99.23,0,0.0,0.130524666409531,0,0
INSP-20010,2024-06-07,2024-06-07 08:58:13,PRD-02,morning,OP-5691,INS-2048,Factory-Y7,0,99.23,0,0.0,0.0881581204088765,0,0
INSP-20010,2024-06-07,2024-06-07 08:58:13,PRD-02,morning,OP-5691,INS-2048,Factory-Y7,0,99.23,0,0.0,0.0881581204088765,0,0
INSP-20011,2024-06-05,2024-06-05 15:54:12,PRD-03,afternoon,OP-2186,INS-5467,Factory-X0,1,84.7,scratch,1.0,0.3411445609160122,0,1
INSP-20011,2024-06-05,2024-06-05 15:54:12,PRD-03,afternoon,OP-2186,INS-5467,Factory-X0,1,84.7,scratch,1.0,0.3411445609160122,0,1
INSP-20011,2024-06-05,2024-06-05 15:54:12,PRD-03,afternoon,OP-2186,INS-5467,Factory-X0,1,84.7,scratch,1.0,0.2352843187179994,0,1
INSP-20011,2024-06-05,2024-06-05 15:54:12,PRD-03,afternoon,OP-2186,INS-5467,Factory-X0,1,84.7,scratch,1.0,0.2352843187179994,0,1
INSP-20012,2024-06-04,2024-06-04 10:15:04,PRD-04,morning,OP-5691,INS-7741,Factory-G9,2,81.2,dent,1.0,0.0111313592031309,0,1
INSP-20012,2024-06-04,2024-06-04 10:15:04,PRD-04,morning,OP-5691,INS-7741,Factory-G9,2,81.2,dent,1.0,0.0111313592031309,0,1
INSP-20012,2024-06-04,2024-06-04 10:15:04,PRD-04,morning,OP-5691,INS-7741,Factory-G9,2,81.2,dent,1.0,0.0503738569114389,0,1
INSP-20012,2024-06-04,2024-06-04 10:15:04,PRD-04,morning,OP-5691,INS-7741,Factory-G9,2,81.2,dent,1.0,0.0503738569114389,0,1
INSP-20013,2024-06-06,2024-06-06 15:11:17,PRD-01,afternoon,OP-4178,INS-8921,Factory-E1,2,76.8,marking,2.0,0.1423901744649768,0,1
INSP-20013,2024-06-06,2024-06-06 15:11:17,PRD-01,afternoon,OP-4178,INS-8921,Factory-E1,2,76.8,marking,2.0,0.1423901744649768,0,1
INSP-20013,2024-06-06,2024-06-06 15:11:17,PRD-01,afternoon,OP-4178,INS-8921,Factory-E1,2,76.8,marking,2.0,0.1761164141852728,0,1
INSP-20013,2024-06-06,2024-06-06 15:11:17,PRD-01,afternoon,OP-4178,INS-8921,Factory-E1,2,76.8,marking,2.0,0.1761164141852728,0,1
INSP-20014,2024-06-04,2024-06-04 11:09:43,PRD-02,morning,OP-0112,INS-2048,Factory-A2,1,82.1,discoloration,1.0,0.2672664124653146,0,1
INSP-20014,2024-06-04,2024-06-04 11:09:43,PRD-02,morning,OP-0112,INS-2048,Factory-A2,1,82.1,discoloration,1.0,0.2672664124653146,0,1
INSP-20014,2024-06-04,2024-06-04 11:09:43,PRD-02,morning,OP-0112,INS-2048,Factory-A2,1,82.1,discoloration,1.0,0.1445040153226236,0,1
INSP-20014,2024-06-04,2024-06-04 11:09:43,PRD-02,morning,OP-0112,INS-2048,Factory-A2,1,82.1,discoloration,1.0,0.1445040153226236,0,1
INSP-20015,2024-06-06,2024-06-06 16:34:20,PRD-03,afternoon,OP-2186,INS-7741,Factory-Z3,2,78.5,foreign_object,2.0,0.0136599104051322,0,1
INSP-20015,2024-06-06,2024-06-06 16:34:20,PRD-03,afternoon,OP-2186,INS-7741,Factory-Z3,2,78.5,foreign_object,2.0,0.0136599104051322,0,1
INSP-20015,2024-06-06,2024-06-06 16:34:20,PRD-03,afternoon,OP-2186,INS-7741,Factory-Z3,2,78.5,foreign_object,2.0,0.2762505453669994,0,1
INSP-20015,2024-06-06,2024-06-06 16:34:20,PRD-03,afternoon,OP-2186,INS-7741,Factory-Z3,2,78.5,foreign_object,2.0,0.2762505453669994,0,1
INSP-20016,2024-06-07,2024-06-07 09:43:29,PRD-04,morning,OP-0033,INS-9876,Factory-Y7,1,80.3,marking,2.0,0.0501000027805522,0,1
INSP-20016,2024-06-07,2024-06-07 09:43:29,PRD-04,morning,OP-0033,INS-9876,Factory-Y7,1,80.3,marking,2.0,0.0501000027805522,0,1
INSP-20016,2024-06-07,2024-06-07 09:43:29,PRD-04,morning,OP-0033,INS-9876,Factory-Y7,1,80.3,marking,2.0,0.1219445532494609,0,1
INSP-20016,2024-06-07,2024-06-07 09:43:29,PRD-04,morning,OP-0033,INS-9876,Factory-Y7,1,80.3,marking,2.0,0.1219445532494609,0,1
INSP-20017,2024-06-04,2024-06-04 15:37:49,PRD-01,afternoon,OP-5691,INS-1223,Factory-X0,1,79.6,scratch,1.0,0.3050772492953628,0,1
INSP-20017,2024-06-04,2024-06-04 15:37:49,PRD-01,afternoon,OP-5691,INS-1223,Factory-X0,1,79.6,scratch,1.0,0.3050772492953628,0,1
INSP-20017,2024-06-04,2024-06-04 15:37:49,PRD-01,afternoon,OP-5691,INS-1223,Factory-X0,1,79.6,scratch,1.0,0.2141616289808459,0,1
INSP-20017,2024-06-04,2024-06-04 15:37:49,PRD-01,afternoon,OP-5691,INS-1223,Factory-X0,1,79.6,scratch,1.0,0.2141616289808459,0,1
INSP-20018,2024-06-05,2024-06-05 14:21:37,PRD-02,afternoon,OP-7777,INS-7741,Factory-G9,2,75.1,discoloration,2.0,0.0406986296432465,0,1
INSP-20018,2024-06-05,2024-06-05 14:21:37,PRD-02,afternoon,OP-7777,INS-7741,Factory-G9,2,75.1,discoloration,2.0,0.0406986296432465,0,1
INSP-20018,2024-06-05,2024-06-05 14:21:37,PRD-02,afternoon,OP-7777,INS-7741,Factory-G9,2,75.1,discoloration,2.0,0.1410183689275248,0,1
INSP-20018,2024-06-05,2024-06-05 14:21:37,PRD-02,afternoon,OP-7777,INS-7741,Factory-G9,2,75.1,discoloration,2.0,0.1410183689275248,0,1
INSP-20019,2024-06-07,2024-06-07 11:12:05,PRD-03,morning,OP-2517,INS-5467,Factory-E1,4,61.4,misalignment,3.0,0.082299133097624,0,1
INSP-20019,2024-06-07,2024-06-07 11:12:05,PRD-03,morning,OP-2517,INS-5467,Factory-E1,4,61.4,misalignment,3.0,0.082299133097624,0,1
INSP-20019,2024-06-07,2024-06-07 11:12:05,PRD-03,morning,OP-2517,INS-5467,Factory-E1,4,61.4,misalignment,3.0,0.0764787796949957,0,1
INSP-20019,2024-06-07,2024-06-07 11:12:05,PRD-03,morning,OP-2517,INS-5467,Factory-E1,4,61.4,misalignment,3.0,0.0764787796949957,0,1
INSP-20020,2024-06-06,2024-06-07 02:48:18,PRD-04,night,OP-2186,INS-2048,Factory-A2,5,67.2,contamination,3.0,0.1468038195310161,0,1
INSP-20020,2024-06-06,2024-06-07 02:48:18,PRD-04,night,OP-2186,INS-2048,Factory-A2,5,67.2,contamination,3.0,0.1468038195310161,0,1
INSP-20020,2024-06-06,2024-06-07 02:48:18,PRD-04,night,OP-2186,INS-2048,Factory-A2,5,67.2,contamination,3.0,0.0183004467263878,0,1
INSP-20020,2024-06-06,2024-06-07 02:48:18,PRD-04,night,OP-2186,INS-2048,Factory-A2,5,67.2,contamination,3.0,0.0183004467263878,0,1
INSP-20021,2024-06-05,2024-06-05 14:23:59,PRD-01,afternoon,OP-0112,INS-5467,Factory-Z3,7,55.9,mislabel,4.0,0.028262694122379,0,1
INSP-20021,2024-06-05,2024-06-05 14:23:59,PRD-01,afternoon,OP-0112,INS-5467,Factory-Z3,7,55.9,mislabel,4.0,0.028262694122379,0,1
INSP-20021,2024-06-05,2024-06-05 14:23:59,PRD-01,afternoon,OP-0112,INS-5467,Factory-Z3,7,55.9,mislabel,4.0,0.4720517284076607,0,1
INSP-20021,2024-06-05,2024-06-05 14:23:59,PRD-01,afternoon,OP-0112,INS-5467,Factory-Z3,7,55.9,mislabel,4.0,0.4720517284076607,0,1
INSP-20022,2024-06-04,2024-06-05 02:22:46,PRD-03,night,OP-0033,INS-7741,Factory-Y7,5,69.3,cracking,3.0,0.1533173367577751,0,1
INSP-20022,2024-06-04,2024-06-05 02:22:46,PRD-03,night,OP-0033,INS-7741,Factory-Y7,5,69.3,cracking,3.0,0.1533173367577751,0,1
INSP-20022,2024-06-04,2024-06-05 02:22:46,PRD-03,night,OP-0033,INS-7741,Factory-Y7,5,69.3,cracking,3.0,0.0343042172829401,0,1
INSP-20022,2024-06-04,2024-06-05 02:22:46,PRD-03,night,OP-0033,INS-7741,Factory-Y7,5,69.3,cracking,3.0,0.0343042172829401,0,1
INSP-20023,2024-06-07,2024-06-08 01:16:44,PRD-04,night,OP-2517,INS-2048,Factory-X0,6,62.5,contamination,3.0,0.3046571545946588,0,1
INSP-20023,2024-06-07,2024-06-08 01:16:44,PRD-04,night,OP-2517,INS-2048,Factory-X0,6,62.5,contamination,3.0,0.3046571545946588,0,1
INSP-20023,2024-06-07,2024-06-08 01:16:44,PRD-04,night,OP-2517,INS-2048,Factory-X0,6,62.5,contamination,3.0,0.0205459426128107,0,1
INSP-20023,2024-06-07,2024-06-08 01:16:44,PRD-04,night,OP-2517,INS-2048,Factory-X0,6,62.5,contamination,3.0,0.0205459426128107,0,1
INSP-20024,2024-06-06,2024-06-06 15:18:30,PRD-01,afternoon,OP-2186,INS-8921,Factory-G9,9,41.8,misalignment,4.0,0.0148458384863948,0,1
INSP-20024,2024-06-06,2024-06-06 15:18:30,PRD-01,afternoon,OP-2186,INS-8921,Factory-G9,9,41.8,misalignment,4.0,0.0148458384863948,0,1
INSP-20024,2024-06-06,2024-06-06 15:18:30,PRD-01,afternoon,OP-2186,INS-8921,Factory-G9,9,41.8,misalignment,4.0,0.2831475695864439,0,1
INSP-20024,2024-06-06,2024-06-06 15:18:30,PRD-01,afternoon,OP-2186,INS-8921,Factory-G9,9,41.8,misalignment,4.0,0.2831475695864439,0,1
INSP-20025,2024-06-05,2024-06-06 01:36:59,PRD-02,night,OP-1674,INS-7741,Factory-E1,8,47.3,cracking,4.0,0.1285752874013556,0,1
INSP-20025,2024-06-05,2024-06-06 01:36:59,PRD-02,night,OP-1674,INS-7741,Factory-E1,8,47.3,cracking,4.0,0.1285752874013556,0,1
INSP-20025,2024-06-05,2024-06-06 01:36:59,PRD-02,night,OP-1674,INS-7741,Factory-E1,8,47.3,cracking,4.0,0.033146532066826,0,1
INSP-20025,2024-06-05,2024-06-06 01:36:59,PRD-02,night,OP-1674,INS-7741,Factory-E1,8,47.3,cracking,4.0,0.033146532066826,0,1
INSP-20026,2024-06-07,2024-06-07 16:58:22,PRD-03,afternoon,OP-5691,INS-5467,Factory-A2,10,43.2,mislabel,3.0,0.2495864632503857,0,1
INSP-20026,2024-06-07,2024-06-07 16:58:22,PRD-03,afternoon,OP-5691,INS-5467,Factory-A2,10,43.2,mislabel,3.0,0.2495864632503857,0,1
INSP-20026,2024-06-07,2024-06-07 16:58:22,PRD-03,afternoon,OP-5691,INS-5467,Factory-A2,10,43.2,mislabel,3.0,0.0765007452725093,0,1
INSP-20026,2024-06-07,2024-06-07 16:58:22,PRD-03,afternoon,OP-5691,INS-5467,Factory-A2,10,43.2,mislabel,3.0,0.0765007452725093,0,1
INSP-20027,2024-06-06,2024-06-07 01:23:41,PRD-04,night,OP-0112,INS-8921,Factory-Z3,20,2.7,major_crack,4.0,0.0194636713837633,0,1
INSP-20027,2024-06-06,2024-06-07 01:23:41,PRD-04,night,OP-0112,INS-8921,Factory-Z3,20,2.7,major_crack,4.0,0.0194636713837633,0,1
